customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,tenure_bucket,charge_bucket,contract_type,segment_rule,kmeans_cluster
9305-CDSKC,0,8,99.65,820.5,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
0236-HFWSV,0,15,93.35,1444.65,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
2037-XJFUP,0,33,95.8,3036.75,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,Established (13-36),High,One year,Established (13-36) | High | One year,1
1450-GALXR,0,10,98.5,1058.25,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
4289-DTDKW,0,40,101.3,4113.1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,1
0115-TFERT,0,21,111.2,2317.1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
4220-TINQT,0,61,106.35,6751.35,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
3643-AHCFP,1,7,95.6,644.35,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,4
4250-WAROZ,1,60,93.25,5774.55,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
3027-ZTDHO,0,1,89.9,89.9,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
9944-HKVVB,0,3,95.1,307.4,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
4124-MMETB,0,22,94.65,2104.55,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
0207-MDKNV,0,15,105.1,1582.75,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
9851-KIELU,0,10,110.1,1043.3,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
1258-YMZNM,1,27,110.5,2857.6,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,Established (13-36),High,One year,Established (13-36) | High | One year,4
0048-LUMLS,0,37,91.2,3247.55,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,Loyal (>36),High,One year,Loyal (>36) | High | One year,4
7549-MYGPK,0,63,100.55,6215.35,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
3804-RVTGV,0,50,103.85,5017.9,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
0730-KOAVE,0,30,94.3,2679.7,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
4315-MURBD,0,12,98.9,1120.95,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,4
2267-FPIMA,0,50,94.4,4914.9,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
9734-YWGEX,0,9,98.3,923.5,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,4
2719-BDAQO,0,17,93.85,1625.65,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
0781-LKXBR,1,9,100.5,918.6,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
5149-TGWDZ,0,21,104.55,2239.4,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,Established (13-36),High,One year,Established (13-36) | High | One year,4
6353-BRMMA,0,54,104.1,5645.8,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
9904-EHEVJ,1,32,91.35,2896.55,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
7028-DVOIQ,1,35,99.05,3395.8,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
5382-SOYZL,0,22,95.1,2162.6,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
9889-TMAHG,1,8,100.3,832.35,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,4
3158-MOERK,0,2,96.0,174.8,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
7294-TMAOP,0,1,90.55,90.55,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
5002-GCQFH,0,49,93.85,4733.1,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
1374-DMZUI,1,4,94.3,424.45,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
8357-EQXFO,0,7,95.35,660.9,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
9524-EGPJC,0,18,90.1,1612.75,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
8818-XYFCQ,0,32,99.55,3204.65,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
7426-RHZGU,0,9,95.9,827.45,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,4
7460-ITWWP,1,45,86.1,3861.45,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,1
4822-RVYBB,1,8,100.6,819.4,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
4145-UQXUQ,1,8,92.1,729.95,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,1
1236-WFCDV,1,14,90.45,1266.1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
3524-WQDSG,0,43,99.3,4209.95,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
5981-ITEMU,0,40,97.1,3706.95,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,4
0376-YMCJC,0,23,90.6,1943.2,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,1
0634-SZPQA,0,23,90.05,2169.8,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
5536-RTPWK,0,49,99.05,4853.75,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
0655-RBDUG,0,7,98.05,713.0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,4
4194-WHFCB,0,59,96.65,5580.8,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
4361-BKAXE,0,41,114.5,4527.45,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
1751-NCDLI,1,46,98.85,4564.9,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
7029-RPUAV,1,17,100.45,1622.45,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
4607-CHPCA,0,25,90.4,2178.6,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,Established (13-36),High,One year,Established (13-36) | High | One year,1
9763-PDTKK,0,4,94.4,387.2,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,New (<=12),High,Month-to-month,New (<=12) | High | Month-to-month,4
3312-UUMZW,0,32,98.85,3145.9,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,Established (13-36),High,Month-to-month,Established (13-36) | High | Month-to-month,4
6891-JPYFF,0,48,105.25,4997.5,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,2
8111-SLLHI,1,39,105.65,4284.8,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,Loyal (>36),High,Month-to-month,Loyal (>36) | High | Month-to-month,1
